record_id,name,category,region,year,score,value
1000471,Mustafa Gurcan,fashion,Mediterranean,2024,64,1169
1000472,Onur Findik,grocery,Aegean,2020,79,3464
1000473,Baris Kurt,sports,Central Anatolia,2021,89,3532
1000474,Hande Polat,sports,Southeast,2022,81,1071
1000475,Derya Erdogan,sports,Mediterranean,2024,54,1352
1000476,Kaan Aksoy,books,Mediterranean,2020,79,4607
1000477,Mert Rana,home,Aegean,2025,47,2317
1000478,Ceren Liman,fashion,Marmara,2023,64,1361
1000479,Ramazan Yaman,home,Black Sea,2025,71,3407
1000480,Emre Simsek,fashion,Mediterranean,2018,55,3789
1000481,Ramazan Yaman,electronics,Southeast,2024,46,4283
1000482,Derya Simsek,sports,Black Sea,2020,86,804
1000483,Mustafa Simsek,books,Black Sea,2019,98,785
1000484,Emir Tas,books,Aegean,2025,82,1718
1000485,Ayse Yaman,books,Aegean,2021,62,4921
1000486,Elif Hamit,books,Black Sea,2024,83,544
1000487,Kaan Mutlu,fashion,Mediterranean,2020,63,4945
1000488,Fatma Yilmaz,sports,Marmara,2018,88,4162
1000489,Burak Celik,fashion,Southeast,2024,79,1749
1000490,Ramazan Rana,books,Mediterranean,2025,95,3620
1000491,Emir Kurt,grocery,Mediterranean,2018,46,4160
1000492,Emre Mutlu,home,Southeast,2025,44,2790
1000493,Nilay Mutlu,home,Southeast,2020,93,2399
1000494,Elif Aksoy,electronics,Marmara,2025,99,4393
1000495,Kerem Tas,electronics,Southeast,2020,81,2242
1000496,Ece Tekin,fashion,Marmara,2018,85,3355
1000497,Asli Simsek,books,Black Sea,2018,91,4205
1000498,Elif Gurcan,electronics,Central Anatolia,2023,95,4076
1000499,Baris Gurcan,books,Mediterranean,2023,63,2181
1000500,Ceren Mutlu,grocery,Marmara,2025,64,4775
1000501,Ece Aksoy,sports,Aegean,2018,86,4686
1000502,Derya Cakir,books,Aegean,2019,56,668
1000503,Nilay Arslan,toys,Black Sea,2018,50,1957
1000504,Doga Gurcan,electronics,Mediterranean,2025,83,2941
1000505,Hande Aksoy,grocery,Southeast,2019,97,2072
1000506,Elif Kaya,home,Marmara,2025,98,3783
1000507,Zeynep Sahin,sports,Central Anatolia,2020,100,2755
1000508,Emir Tekin,sports,Black Sea,2019,86,1828
1000509,Melis Tekin,fashion,Southeast,2019,88,922
1000510,Melis Gunes,toys,Black Sea,2022,77,4056
1000511,Ayse Bulut,sports,Marmara,2025,78,651
1000512,Ramazan Celik,books,Marmara,2022,79,2859
1000513,Ece Ozdemir,grocery,Black Sea,2018,77,3137
1000514,Deniz Aydin,grocery,Aegean,2021,62,2922
1000515,Derya Celik,electronics,Aegean,2021,56,4071
1000516,Ceren Kaplan,sports,Marmara,2022,70,1931
1000517,Elif Yaman,electronics,Marmara,2021,53,783
1000518,Burak Sahin,home,Aegean,2024,72,3826
1000519,Nilay Yaman,fashion,Southeast,2018,78,3706
1000520,Burak Demir,fashion,Southeast,2018,74,1126
1000521,Emre Polat,grocery,Southeast,2025,91,3260
1000522,Baris Bulut,books,Marmara,2018,70,958
1000523,Baris Arslan,electronics,Aegean,2022,74,1491
1000524,Pinar Aydin,books,Black Sea,2023,72,4149
1000525,Emir Sahin,toys,Central Anatolia,2022,58,1085
1000526,Hande Yaman,fashion,Marmara,2019,51,3457
1000527,Nilay Arslan,grocery,Black Sea,2023,75,4007
1000528,Kaan Sahin,toys,Central Anatolia,2025,86,836
1000529,Ilker Yilmaz,home,Southeast,2025,72,4421
1000530,Gokhan Erdogan,electronics,Mediterranean,2020,53,2927
1000531,Asli Mutlu,home,Southeast,2022,92,2477
1000532,Nilay Ozdemir,sports,Central Anatolia,2019,74,4080
1000533,Can Narin,sports,Marmara,2020,42,4126
1000534,Melis Cakir,grocery,Black Sea,2025,67,4197
1000535,Zeynep Simsek,electronics,Southeast,2025,75,3608
1000536,Yigit Ilhan,books,Central Anatolia,2021,41,3429
1000537,Emre Simsek,grocery,Marmara,2020,96,4385
1000538,Lale Kurt,fashion,Aegean,2019,44,3799
1000539,Ramazan Celik,toys,Mediterranean,2022,78,2162
1000540,Mustafa Kurt,sports,Marmara,2022,57,1936
1000541,Onur Tekin,toys,Aegean,2021,65,1638
1000542,Emir Celik,fashion,Mediterranean,2024,51,4461
1000543,Yigit Narin,electronics,Black Sea,2018,100,2078
1000544,Deniz Hamit,fashion,Southeast,2021,50,1348
1000545,Gokhan Ilhan,fashion,Mediterranean,2020,61,2868
1000546,Burak Kaya,electronics,Aegean,2025,72,4293
1000547,Pinar Yaman,fashion,Black Sea,2024,45,4086
1000548,Pinar Pektas,home,Black Sea,2024,69,2543
1000549,Melis Sahin,sports,Southeast,2024,69,956
1000550,Kaan Sahin,toys,Southeast,2020,85,1466
1000551,Kerem Demir,grocery,Mediterranean,2025,48,4533
1000552,Gokhan Kaplan,electronics,Mediterranean,2024,40,3828
1000553,Can Gurcan,fashion,Aegean,2023,71,2298
1000554,Jale Narin,grocery,Mediterranean,2025,48,3360
1000555,Zeynep Sahin,books,Marmara,2021,63,2294
1000556,Jale Ozdemir,books,Central Anatolia,2022,58,1650
1000557,Seda Erdogan,fashion,Marmara,2022,42,2587
1000558,Elif Narin,electronics,Aegean,2021,73,2433
1000559,Kerem Kurt,electronics,Mediterranean,2021,76,2906
1000560,Asli Polat,electronics,Black Sea,2019,65,1537
1000561,Pinar Tas,toys,Aegean,2020,93,2365
1000562,Pinar Yaman,books,Mediterranean,2018,98,1286
1000563,Ece Aksoy,books,Marmara,2024,77,2898
1000564,Irem Ozdemir,home,Black Sea,2021,66,1215
1000565,Hande Tekin,toys,Aegean,2024,70,555
1000566,Kerem Bulut,toys,Central Anatolia,2018,77,2597
1000567,Irem Cakir,fashion,Black Sea,2018,83,4742
1000568,Burak Kaya,books,Mediterranean,2025,54,2481
1000569,Mustafa Rana,toys,Marmara,2020,48,3768
1000570,Irem Tas,fashion,Marmara,2023,60,3308
1000571,Jale Ilhan,fashion,Aegean,2025,73,4491
1000572,Asli Simsek,fashion,Mediterranean,2018,44,4832
1000573,Mustafa Pektas,grocery,Aegean,2020,55,3917
1000574,Irem Yilmaz,grocery,Aegean,2022,68,4173
1000575,Pinar Mutlu,books,Marmara,2021,84,1270
1000576,Doga Findik,books,Marmara,2021,68,2823
1000577,Seda Polat,books,Mediterranean,2019,56,3983
1000578,Ayse Kaya,home,Black Sea,2023,54,2293
1000579,Baris Ozdemir,electronics,Black Sea,2022,54,4419
1000580,Kaan Findik,home,Central Anatolia,2020,85,888
1000581,Doga Pektas,grocery,Southeast,2023,44,2536
1000582,Baris Celik,books,Aegean,2022,92,605
1000583,Ramazan Pektas,books,Aegean,2024,91,3460
1000584,Elif Polat,electronics,Aegean,2022,66,1046
1000585,Lale Erdogan,sports,Aegean,2025,72,3072
1000586,Zeynep Kaplan,fashion,Black Sea,2025,55,3133
1000587,Ramazan Dogan,sports,Black Sea,2025,41,2691
1000588,Elif Tas,electronics,Marmara,2021,45,4056
1000589,Kerem Sahin,fashion,Black Sea,2023,87,2656
1000590,Ayse Mutlu,fashion,Aegean,2021,47,1796
1000591,Ramazan Aksoy,grocery,Marmara,2022,76,3279
1000592,Onur Ozdemir,sports,Southeast,2025,78,2898
1000593,Asli Simsek,sports,Southeast,2023,90,946
1000594,Nilay Erdogan,books,Marmara,2021,48,3357
1000595,Mustafa Bulut,toys,Central Anatolia,2021,97,2276
1000596,Can Tas,books,Southeast,2022,66,1336
1000597,Ramazan Mutlu,grocery,Mediterranean,2019,78,1659
1000598,Can Dogan,books,Black Sea,2021,66,3188
1000599,Pinar Mutlu,fashion,Southeast,2018,83,4263
1000600,Kerem Simsek,books,Southeast,2019,81,2126
1000601,Elif Sahin,home,Central Anatolia,2024,69,1050
1000602,Zeynep Gunes,toys,Central Anatolia,2025,73,4348
1000603,Nilay Dogan,home,Aegean,2021,52,2229
1000604,Deniz Ozdemir,electronics,Aegean,2020,72,2191
1000605,Onur Findik,home,Marmara,2023,50,1773
1000606,Ayse Narin,electronics,Mediterranean,2021,65,2185
1000607,Jale Aydin,electronics,Southeast,2021,89,4450
1000608,Onur Yilmaz,grocery,Marmara,2024,58,1260
1000609,Emre Kaplan,books,Mediterranean,2019,52,4602
1000610,Deniz Yilmaz,grocery,Central Anatolia,2019,55,1505
1000611,Emre Gurcan,grocery,Black Sea,2020,53,2706
1000612,Yigit Demir,home,Central Anatolia,2022,50,2346
1000613,Pinar Bulut,electronics,Aegean,2020,51,1152
1000614,Ayse Ilhan,electronics,Black Sea,2019,50,2919
1000615,Nilay Gurcan,home,Central Anatolia,2024,84,4363
1000616,Nilay Sahin,grocery,Southeast,2021,90,3930
1000617,Emir Narin,books,Mediterranean,2024,96,3840
1000618,Derya Yilmaz,sports,Mediterranean,2019,61,4962
1000619,Burak Findik,books,Mediterranean,2023,61,2839
1000620,Yigit Mutlu,grocery,Central Anatolia,2022,45,3634
1000621,Ceren Kurt,sports,Mediterranean,2018,78,3325
1000622,Asli Ozdemir,home,Southeast,2025,78,4510
1000623,Mert Kurt,toys,Black Sea,2019,92,2465
1000624,Nilay Yilmaz,grocery,Marmara,2025,49,1605
1000625,Elif Arslan,books,Aegean,2023,48,514
1000626,Asli Kurt,home,Mediterranean,2024,55,3784
1000627,Deniz Demir,sports,Marmara,2021,57,4839
1000628,Mert Tas,home,Southeast,2023,86,2682
1000629,Hande Polat,grocery,Central Anatolia,2025,67,1307
1000630,Jale Cakir,sports,Aegean,2023,54,2647
1000631,Onur Demir,home,Central Anatolia,2024,54,3859
1000632,Onur Pektas,toys,Black Sea,2024,46,3102
1000633,Ramazan Polat,books,Marmara,2025,97,1986
1000634,Hande Celik,electronics,Marmara,2024,95,4399
1000635,Hande Findik,grocery,Black Sea,2020,90,2012
1000636,Mustafa Narin,books,Central Anatolia,2018,84,1504
1000637,Ayse Liman,books,Central Anatolia,2023,56,811
1000638,Onur Arslan,electronics,Marmara,2024,90,3532
1000639,Kerem Simsek,home,Aegean,2024,74,3171
1000640,Jale Polat,grocery,Southeast,2022,78,2813
1000641,Emir Aydin,electronics,Southeast,2024,54,1722
1000642,Kaan Kurt,electronics,Central Anatolia,2023,57,2845
1000643,Burak Ozdemir,electronics,Mediterranean,2025,87,2581
1000644,Can Cakir,sports,Central Anatolia,2023,52,3972
1000645,Ceren Kaya,books,Aegean,2019,97,3229
1000646,Pinar Kaplan,books,Black Sea,2024,90,2398
1000647,Mert Bulut,electronics,Mediterranean,2022,99,2704
1000648,Deniz Liman,fashion,Southeast,2020,71,3604
1000649,Mustafa Aksoy,fashion,Marmara,2024,51,3418
1000650,Mustafa Rana,sports,Southeast,2025,74,2104
1000651,Ilker Rana,home,Central Anatolia,2020,78,2354
1000652,Jale Gurcan,toys,Marmara,2024,53,4784
1000653,Kerem Rana,home,Mediterranean,2020,96,1416
1000654,Lale Cakir,grocery,Southeast,2021,52,4722
1000655,Ceren Bulut,electronics,Central Anatolia,2024,86,2381
1000656,Deniz Ozdemir,home,Central Anatolia,2020,46,3790
1000657,Elif Narin,home,Central Anatolia,2018,78,749
1000658,Ramazan Cakir,grocery,Central Anatolia,2019,72,3384
1000659,Fatma Cakir,electronics,Marmara,2021,54,3292
1000660,Asli Dogan,fashion,Southeast,2023,98,2066
1000661,Emir Gunes,electronics,Marmara,2020,72,1508
1000662,Melis Polat,books,Southeast,2018,100,1081
1000663,Onur Tekin,electronics,Aegean,2021,56,2093
1000664,Derya Liman,home,Mediterranean,2019,100,2055
1000665,Seda Aksoy,home,Mediterranean,2021,69,1632
1000666,Seda Yilmaz,fashion,Central Anatolia,2019,55,3864
1000667,Emre Aksoy,electronics,Central Anatolia,2023,87,4669
1000668,Seda Simsek,sports,Southeast,2025,69,1286
1000669,Nilay Findik,home,Marmara,2018,48,3935
1000670,Nilay Narin,fashion,Mediterranean,2021,67,2969
1000671,Ayse Yilmaz,sports,Aegean,2021,83,2124
1000672,Hande Bulut,toys,Marmara,2021,43,1408
1000673,Melis Demir,sports,Mediterranean,2019,59,2835
1000674,Derya Rana,grocery,Black Sea,2021,64,3491
1000675,Asli Yaman,toys,Marmara,2019,88,1964
1000676,Ceren Kaplan,books,Aegean,2019,84,3689
1000677,Can Gunes,sports,Marmara,2018,47,564
1000678,Melis Liman,electronics,Central Anatolia,2023,55,3938
1000679,Kerem Ozdemir,electronics,Southeast,2022,82,3802
1000680,Zeynep Kaplan,fashion,Mediterranean,2025,86,4395
1000681,Ece Bulut,electronics,Marmara,2021,61,3800
1000682,Melis Yilmaz,toys,Southeast,2018,51,2390
1000683,Onur Tas,home,Southeast,2019,41,3371
1000684,Seda Findik,grocery,Central Anatolia,2024,61,1166
1000685,Kaan Gunes,home,Aegean,2021,69,4678
1000686,Asli Gunes,home,Marmara,2025,70,1182
1000687,Baris Kurt,toys,Southeast,2019,93,4519
1000688,Emir Aydin,toys,Aegean,2021,62,3867
1000689,Fatma Mutlu,fashion,Southeast,2022,100,1600
1000690,Onur Ozdemir,books,Southeast,2020,100,972
1000691,Mustafa Bulut,sports,Marmara,2019,67,4194
1000692,Mustafa Arslan,fashion,Southeast,2018,70,3006
1000693,Lale Sahin,fashion,Central Anatolia,2018,55,1395
1000694,Yigit Yilmaz,grocery,Southeast,2019,62,1658
1000695,Lale Cakir,sports,Southeast,2019,72,4912
1000696,Hande Gurcan,home,Aegean,2020,62,2900
1000697,Deniz Sahin,home,Aegean,2018,59,3230
1000698,Gokhan Simsek,grocery,Mediterranean,2024,99,3169
1000699,Hande Kaya,sports,Central Anatolia,2019,87,2770
1000700,Lale Pektas,books,Southeast,2023,54,2883
1000701,Ramazan Kaya,fashion,Central Anatolia,2025,87,1190
1000702,Baris Sahin,sports,Marmara,2019,41,3837
1000703,Ilker Aksoy,grocery,Black Sea,2020,66,1566
1000704,Seda Kurt,toys,Mediterranean,2024,58,2516
1000705,Deniz Yilmaz,electronics,Marmara,2019,75,1818
1000706,Kaan Ozdemir,sports,Aegean,2023,40,998
1000707,Seda Dogan,grocery,Central Anatolia,2019,82,2829
1000708,Deniz Simsek,electronics,Aegean,2021,87,1876
1000709,Hande Demir,sports,Marmara,2023,64,2281
1000710,Seda Aksoy,electronics,Marmara,2023,80,2186
1000711,Burak Aksoy,sports,Mediterranean,2023,90,1301
1000712,Hande Liman,fashion,Black Sea,2024,52,3798
1000713,Can Gurcan,toys,Mediterranean,2021,93,3926
1000714,Ayse Hamit,sports,Marmara,2019,87,4144
1000715,Doga Kaplan,home,Southeast,2024,56,3668
1000716,Kaan Tas,sports,Mediterranean,2025,82,1539
1000717,Ramazan Ozdemir,fashion,Southeast,2024,58,4826
1000718,Ramazan Simsek,books,Aegean,2022,91,1485
1000719,Ece Ozdemir,sports,Aegean,2018,73,2900
1000720,Fatma Celik,books,Southeast,2025,90,3764
1000721,Fatma Tekin,toys,Southeast,2019,89,3431
1000722,Nilay Polat,books,Aegean,2020,63,3380
1000723,Can Narin,fashion,Black Sea,2022,66,3593
1000724,Lale Bulut,grocery,Central Anatolia,2018,84,3164
1000725,Yigit Dogan,sports,Mediterranean,2025,86,2948
1000726,Fatma Kaya,sports,Southeast,2022,47,1198
1000727,Pinar Ozdemir,sports,Aegean,2022,67,3041
1000728,Yigit Ilhan,sports,Southeast,2018,54,1475
1000729,Kaan Cakir,home,Aegean,2021,79,2519
1000730,Zeynep Yilmaz,home,Mediterranean,2019,75,1080
1000731,Asli Aydin,books,Marmara,2021,84,661
1000732,Derya Ozdemir,toys,Southeast,2022,71,4558
1000733,Elif Yilmaz,electronics,Aegean,2021,53,2384
1000734,Nilay Dogan,electronics,Marmara,2020,76,2484
1000735,Hande Liman,sports,Southeast,2025,65,2656
1000736,Ayse Rana,sports,Central Anatolia,2023,90,1373
1000737,Lale Tas,grocery,Marmara,2018,94,4475
1000738,Onur Ilhan,sports,Mediterranean,2019,72,1852
1000739,Kaan Kurt,home,Central Anatolia,2020,86,3687
1000740,Pinar Celik,toys,Aegean,2023,95,2588
1000741,Fatma Demir,home,Marmara,2023,51,4948
1000742,Doga Dogan,fashion,Aegean,2019,97,1896
1000743,Hande Ilhan,books,Marmara,2021,73,1563
1000744,Melis Cakir,sports,Southeast,2023,99,3053
1000745,Ceren Polat,books,Central Anatolia,2021,91,1097
1000746,Lale Tekin,sports,Southeast,2018,51,2623
1000747,Seda Pektas,home,Aegean,2024,80,1936
1000748,Irem Simsek,books,Mediterranean,2025,61,776
1000749,Emre Ozdemir,grocery,Black Sea,2024,97,3467
1000750,Mert Pektas,grocery,Southeast,2025,55,3999
1000751,Ece Gurcan,home,Mediterranean,2025,80,3494
1000752,Ceren Cakir,electronics,Aegean,2024,93,1824
1000753,Seda Ilhan,books,Marmara,2024,97,788
1000754,Irem Narin,grocery,Marmara,2020,41,1239
1000755,Zeynep Bulut,toys,Aegean,2025,43,589
1000756,Mert Kaya,toys,Central Anatolia,2019,92,1360
1000757,Yigit Gurcan,fashion,Black Sea,2024,73,4726
1000758,Ramazan Hamit,grocery,Aegean,2023,46,3971
1000759,Zeynep Narin,home,Central Anatolia,2024,85,1298
1000760,Yigit Yaman,books,Southeast,2018,66,3997
1000761,Kaan Polat,electronics,Southeast,2023,98,4156
1000762,Derya Polat,electronics,Black Sea,2025,56,1018
1000763,Can Tas,sports,Southeast,2024,43,3223
1000764,Seda Cakir,grocery,Southeast,2024,63,2343
1000765,Ceren Tekin,grocery,Black Sea,2022,86,2234
1000766,Pinar Mutlu,electronics,Marmara,2020,71,2326
1000767,Ayse Cakir,electronics,Southeast,2024,99,3344
1000768,Irem Gurcan,toys,Marmara,2022,48,2593
1000769,Ayse Hamit,electronics,Mediterranean,2024,52,3686
1000770,Emir Sahin,home,Marmara,2019,80,773
1000771,Hande Gunes,books,Mediterranean,2022,76,4305
1000772,Derya Liman,sports,Southeast,2020,42,3771
1000773,Mustafa Kurt,home,Central Anatolia,2022,79,769
1000774,Doga Rana,books,Central Anatolia,2021,70,3009
1000775,Irem Tas,home,Southeast,2021,47,1341
1000776,Fatma Findik,electronics,Mediterranean,2023,56,3557
1000777,Zeynep Dogan,grocery,Aegean,2024,52,2514
1000778,Mert Polat,fashion,Marmara,2019,97,617
1000779,Jale Dogan,fashion,Central Anatolia,2018,72,4548
1000780,Kerem Hamit,books,Southeast,2019,42,674
1000781,Nilay Ilhan,fashion,Southeast,2021,48,4868
1000782,Emir Ilhan,toys,Southeast,2024,49,4477
1000783,Emre Sahin,grocery,Mediterranean,2018,59,4595
1000784,Pinar Bulut,toys,Aegean,2025,83,723
1000785,Onur Yilmaz,electronics,Central Anatolia,2025,51,4106
1000786,Ilker Simsek,grocery,Black Sea,2025,70,1799
1000787,Deniz Celik,fashion,Black Sea,2024,85,2915
1000788,Kerem Kaya,fashion,Central Anatolia,2025,98,4427
1000789,Ece Tas,fashion,Marmara,2019,98,1137
1000790,Ilker Kaya,home,Mediterranean,2021,40,3426
1000791,Burak Mutlu,books,Central Anatolia,2024,61,3344
1000792,Seda Gunes,sports,Southeast,2019,40,4943
1000793,Emir Liman,toys,Mediterranean,2020,53,2609
1000794,Asli Tas,home,Black Sea,2020,41,1543
1000795,Deniz Tas,toys,Aegean,2020,77,2743
1000796,Irem Yaman,books,Black Sea,2018,94,563
1000797,Lale Kurt,home,Southeast,2022,41,1428
1000798,Mustafa Kurt,fashion,Central Anatolia,2025,55,4784
1000799,Ayse Demir,grocery,Central Anatolia,2021,61,4884
1000800,Baris Hamit,fashion,Mediterranean,2019,50,3019
1000801,Ilker Ilhan,grocery,Aegean,2023,57,4436
1000802,Lale Aydin,home,Mediterranean,2025,42,3129
1000803,Gokhan Yaman,books,Central Anatolia,2021,46,1236
1000804,Deniz Kaplan,home,Central Anatolia,2022,67,3652
1000805,Emre Yaman,books,Marmara,2025,52,5000
1000806,Yigit Gunes,electronics,Black Sea,2021,44,2528
1000807,Jale Demir,toys,Central Anatolia,2018,56,2335
1000808,Zeynep Yilmaz,electronics,Southeast,2022,71,4553
1000809,Zeynep Cakir,grocery,Central Anatolia,2024,60,2428
1000810,Ceren Sahin,fashion,Marmara,2021,84,972
1000811,Zeynep Dogan,books,Mediterranean,2019,44,3000
1000812,Can Pektas,books,Aegean,2023,48,827
1000813,Kaan Arslan,fashion,Aegean,2019,62,549
1000814,Burak Arslan,sports,Mediterranean,2020,82,2126
1000815,Ramazan Ilhan,fashion,Central Anatolia,2020,66,4594
1000816,Doga Hamit,fashion,Southeast,2022,62,3006
1000817,Jale Arslan,fashion,Central Anatolia,2022,65,4970
1000818,Burak Polat,sports,Aegean,2023,66,3920
1000819,Yigit Findik,fashion,Black Sea,2019,58,2411
1000820,Kerem Ilhan,toys,Mediterranean,2021,93,1796
1000821,Elif Sahin,books,Mediterranean,2024,79,2945
1000822,Asli Erdogan,toys,Southeast,2022,42,2322
1000823,Zeynep Yaman,toys,Central Anatolia,2019,95,4414
1000824,Kaan Simsek,grocery,Black Sea,2019,72,1435
1000825,Elif Narin,sports,Marmara,2019,63,2011
1000826,Mustafa Mutlu,grocery,Southeast,2021,42,4706
1000827,Mustafa Aksoy,books,Black Sea,2020,56,500
1000828,Burak Kaplan,books,Southeast,2019,54,3329
1000829,Doga Erdogan,electronics,Southeast,2019,81,4639
1000830,Can Tekin,home,Marmara,2023,85,3823
1000831,Pinar Findik,sports,Southeast,2018,49,2027
1000832,Fatma Sahin,grocery,Aegean,2019,79,1746
1000833,Hande Rana,sports,Southeast,2018,100,2891
1000834,Lale Tas,grocery,Marmara,2018,62,2182
1000835,Melis Narin,home,Marmara,2020,77,1648
1000836,Elif Yilmaz,grocery,Southeast,2024,69,1128
1000837,Mert Ozdemir,electronics,Mediterranean,2018,56,4832
1000838,Mert Sahin,fashion,Southeast,2022,67,3648
1000839,Ramazan Tas,books,Aegean,2018,46,3059
1000840,Ceren Ozdemir,grocery,Aegean,2018,75,3012
1000841,Baris Aydin,books,Aegean,2024,51,579
1000842,Seda Tekin,home,Southeast,2020,56,3647
1000843,Baris Findik,electronics,Black Sea,2021,57,4238
1000844,Ilker Kaya,electronics,Central Anatolia,2021,65,841
1000845,Ramazan Gunes,home,Southeast,2024,73,4410
1000846,Ramazan Simsek,electronics,Marmara,2024,79,2115
1000847,Kaan Dogan,home,Central Anatolia,2021,100,3184
1000848,Fatma Arslan,sports,Aegean,2025,62,4718
1000849,Ilker Sahin,books,Southeast,2021,78,2793
1000850,Can Aksoy,sports,Southeast,2025,83,2948
1000851,Mert Liman,home,Mediterranean,2021,77,4769
1000852,Lale Gurcan,home,Central Anatolia,2021,71,956
1000853,Seda Aksoy,fashion,Mediterranean,2025,57,3506
1000854,Hande Demir,sports,Central Anatolia,2021,88,1652
1000855,Gokhan Polat,toys,Southeast,2024,42,3826
1000856,Hande Celik,sports,Southeast,2022,42,3962
1000857,Jale Kaya,grocery,Marmara,2018,62,1535
1000858,Derya Celik,fashion,Black Sea,2024,76,2307
1000859,Doga Pektas,home,Black Sea,2020,85,3577
1000860,Emre Yilmaz,home,Black Sea,2022,62,787
1000861,Elif Sahin,grocery,Central Anatolia,2018,49,2714
1000862,Gokhan Kaya,sports,Mediterranean,2021,90,1441
1000863,Yigit Tas,fashion,Black Sea,2020,90,4988
1000864,Elif Aksoy,grocery,Marmara,2024,98,965
1000865,Hande Simsek,home,Mediterranean,2025,84,4785
1000866,Doga Liman,sports,Black Sea,2025,47,3755
1000867,Baris Tekin,electronics,Mediterranean,2021,100,2403
1000868,Ceren Demir,fashion,Marmara,2022,43,2673
1000869,Derya Sahin,electronics,Southeast,2024,53,2637
1000870,Jale Narin,sports,Aegean,2025,51,3865
1000871,Melis Aydin,grocery,Black Sea,2025,99,870
1000872,Mert Demir,fashion,Aegean,2025,71,4074
1000873,Elif Liman,home,Black Sea,2024,72,719
1000874,Elif Hamit,toys,Aegean,2019,42,2840
1000875,Irem Liman,home,Aegean,2020,65,3122
1000876,Ayse Bulut,toys,Marmara,2023,81,4294
1000877,Seda Yilmaz,toys,Black Sea,2020,73,3939
1000878,Emre Narin,sports,Central Anatolia,2019,57,3493
1000879,Jale Ozdemir,electronics,Marmara,2019,96,1395
1000880,Emre Celik,electronics,Black Sea,2025,50,2611
1000881,Gokhan Kaya,fashion,Southeast,2023,76,4236
1000882,Zeynep Simsek,sports,Black Sea,2021,65,3261
1000883,Hande Sahin,fashion,Southeast,2025,100,2745
1000884,Lale Yaman,fashion,Mediterranean,2018,64,2898
1000885,Emir Dogan,home,Central Anatolia,2022,75,536
1000886,Irem Gunes,books,Central Anatolia,2023,48,4936
1000887,Yigit Sahin,books,Mediterranean,2024,63,1458
1000888,Yigit Ilhan,home,Mediterranean,2018,42,1688
1000889,Onur Tekin,grocery,Southeast,2022,64,3072
1000890,Deniz Yaman,home,Central Anatolia,2024,87,761
1000891,Irem Ozdemir,fashion,Aegean,2022,48,4579
1000892,Asli Pektas,fashion,Marmara,2025,42,2569
1000893,Yigit Gurcan,sports,Central Anatolia,2019,83,2044
1000894,Yigit Liman,books,Black Sea,2025,42,4951
1000895,Ece Kaya,sports,Marmara,2019,77,4959
1000896,Can Ozdemir,home,Black Sea,2020,59,3870
1000897,Mustafa Pektas,toys,Black Sea,2021,86,3031
1000898,Elif Simsek,grocery,Central Anatolia,2024,76,2926
1000899,Irem Arslan,fashion,Black Sea,2023,96,578
1000900,Elif Gunes,fashion,Central Anatolia,2020,85,3352
1000901,Deniz Tekin,toys,Southeast,2019,69,3070
1000902,Zeynep Kurt,fashion,Mediterranean,2020,41,4274
1000903,Ece Dogan,toys,Southeast,2021,77,2658
1000904,Ayse Erdogan,toys,Mediterranean,2021,53,1037
1000905,Nilay Erdogan,electronics,Marmara,2024,43,904
1000906,Irem Ilhan,fashion,Black Sea,2020,56,4691
1000907,Deniz Ozdemir,toys,Southeast,2024,73,3503
1000908,Elif Sahin,home,Aegean,2020,77,1937
1000909,Ayse Cakir,electronics,Black Sea,2022,58,4768
1000910,Burak Polat,grocery,Aegean,2023,54,927
1000911,Mert Tas,fashion,Marmara,2025,92,2559
1000912,Hande Sahin,fashion,Black Sea,2018,84,4971
1000913,Elif Cakir,electronics,Marmara,2022,54,3932
1000914,Mert Erdogan,toys,Southeast,2018,98,4814
1000915,Mert Narin,electronics,Black Sea,2018,72,1376
1000916,Emir Sahin,grocery,Southeast,2022,85,2695
1000917,Pinar Yaman,toys,Central Anatolia,2024,84,1570
1000918,Zeynep Arslan,toys,Central Anatolia,2018,61,1086
1000919,Nilay Hamit,sports,Black Sea,2019,53,2670
1000920,Yigit Kurt,electronics,Marmara,2021,75,3999
1000921,Ayse Mutlu,home,Central Anatolia,2024,66,2041
1000922,Mustafa Kaplan,grocery,Aegean,2024,84,3970
1000923,Irem Sahin,sports,Southeast,2023,71,3067
1000924,Ilker Mutlu,books,Mediterranean,2020,66,1152
1000925,Ceren Rana,sports,Aegean,2019,64,1333
1000926,Asli Findik,grocery,Aegean,2022,76,729
1000927,Doga Ilhan,electronics,Central Anatolia,2019,81,1643
1000928,Pinar Narin,toys,Black Sea,2022,81,4338
1000929,Kerem Mutlu,sports,Marmara,2025,63,3724
1000930,Kerem Celik,fashion,Southeast,2020,93,3298
1000931,Emre Kaya,books,Marmara,2024,42,3555
1000932,Burak Findik,toys,Aegean,2024,58,3009
1000933,Derya Aksoy,home,Marmara,2023,87,2333
1000934,Can Aksoy,electronics,Mediterranean,2020,60,3004
1000935,Irem Narin,books,Central Anatolia,2022,51,832
1000936,Asli Sahin,books,Central Anatolia,2023,48,1204
1000937,Yigit Ilhan,fashion,Central Anatolia,2025,72,4310
1000938,Zeynep Liman,toys,Southeast,2020,93,774
1000939,Pinar Aydin,books,Central Anatolia,2022,62,4982
1000940,Jale Kaya,home,Southeast,2023,43,2919
1000941,Irem Gurcan,home,Black Sea,2018,42,1694
1000942,Can Kurt,toys,Black Sea,2020,70,1612
